,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY231215P00150000,2022-04-04 16:38:10+00:00,150.0,1.64,1.62,1.76,-0.14999998,-8.379887,22.0,9710,0.45483943603515625,False,REGULAR,USD
1,SPY231215P00155000,2022-04-01 16:03:54+00:00,155.0,1.9,1.58,1.93,0.0,0.0,1.0,4896,0.4495904650878906,False,REGULAR,USD
2,SPY231215P00160000,2022-04-04 18:46:55+00:00,160.0,1.84,1.72,2.07,-0.16999996,-8.457709,1.0,102,0.4428156304931641,False,REGULAR,USD
3,SPY231215P00165000,2022-03-22 16:27:13+00:00,165.0,2.25,1.87,2.22,-0.049999952,-2.173911,1.0,25,0.43628493408203123,False,REGULAR,USD
4,SPY231215P00170000,2022-03-14 16:42:07+00:00,170.0,3.62,2.02,2.38,0.0,0.0,7.0,9,0.43005941040039064,False,REGULAR,USD
5,SPY231215P00175000,2022-03-16 20:00:22+00:00,175.0,3.25,2.18,2.54,0.0,0.0,1.0,3302,0.4237118176269531,False,REGULAR,USD
6,SPY231215P00180000,2022-03-30 17:56:34+00:00,180.0,2.6,2.34,2.71,0.0,0.0,1.0,20,0.41760836303710935,False,REGULAR,USD
7,SPY231215P00185000,2022-03-30 17:37:35+00:00,185.0,2.75,2.51,2.77,0.0,0.0,5.0,4227,0.40820904296875,False,REGULAR,USD
8,SPY231215P00190000,2022-04-04 14:55:18+00:00,190.0,2.78,2.7,3.08,-0.68000007,-19.653181,1.0,928,0.40582869567871094,False,REGULAR,USD
9,SPY231215P00195000,2022-04-04 16:28:51+00:00,195.0,3.11,3.0,3.28,0.0,0.0,1.0,485,0.4002135174560547,False,REGULAR,USD
10,SPY231215P00200000,2022-04-01 18:29:44+00:00,200.0,3.45,3.2,3.49,0.0,0.0,12.0,1716,0.39465937377929694,False,REGULAR,USD
11,SPY231215P00205000,2022-02-25 16:16:28+00:00,205.0,4.13,3.5,3.74,0.0,0.0,1.0,260,0.38992919647216795,False,REGULAR,USD
12,SPY231215P00210000,2022-03-22 15:24:41+00:00,210.0,4.17,3.55,3.94,0.0,0.0,160.0,243,0.3839172937011719,False,REGULAR,USD
13,SPY231215P00215000,2022-03-16 19:19:00+00:00,215.0,5.59,3.77,4.18,0.0,0.0,1.0,224,0.3786683227539062,False,REGULAR,USD
14,SPY231215P00220000,2022-03-28 19:15:47+00:00,220.0,4.43,4.01,4.43,0.0,0.0,85.0,615,0.3735109036254882,False,REGULAR,USD
15,SPY231215P00225000,2022-03-29 15:29:06+00:00,225.0,4.62,4.5,4.69,0.0,0.0,1.0,234,0.3684145190429688,False,REGULAR,USD
16,SPY231215P00230000,2022-03-25 14:55:15+00:00,230.0,5.03,4.55,4.97,0.0,0.0,99.0,637,0.3635012380981446,False,REGULAR,USD
17,SPY231215P00235000,2022-03-17 19:55:33+00:00,235.0,6.48,4.84,5.27,0.0,0.0,1.0,120,0.35883209533691407,False,REGULAR,USD
18,SPY231215P00240000,2022-04-01 16:38:03+00:00,240.0,5.85,5.14,5.58,0.0,0.0,20.0,950,0.3541324353027343,False,REGULAR,USD
19,SPY231215P00245000,2022-03-07 17:02:30+00:00,245.0,8.4,5.46,5.9,0.0,0.0,1.0,39,0.3494632925415039,False,REGULAR,USD
20,SPY231215P00250000,2022-04-04 15:07:07+00:00,250.0,6.1,5.78,6.23,-0.20000029,-3.1746075,1.0,1513,0.34479414978027345,False,REGULAR,USD
21,SPY231215P00255000,2022-04-01 19:15:32+00:00,255.0,6.64,6.13,6.58,0.0,0.0,1.0,122,0.3402470761108398,False,REGULAR,USD
22,SPY231215P00260000,2022-04-04 17:05:03+00:00,260.0,6.81,6.61,6.96,-0.13000011,-1.8732005,2.0,531,0.3359746578979492,False,REGULAR,USD
23,SPY231215P00265000,2022-04-04 17:05:03+00:00,265.0,7.65,6.9,7.37,0.8000002,11.678835,1.0,401,0.3318853433227539,False,REGULAR,USD
24,SPY231215P00270000,2022-04-04 16:53:49+00:00,270.0,8.15,7.55,8.3,0.7499995,10.135128,55.0,2534,0.3337774142456055,False,REGULAR,USD
25,SPY231215P00275000,2022-04-04 14:46:58+00:00,275.0,8.2,7.57,9.42,-0.7399998,-8.277403,4.0,2811,0.336920693359375,False,REGULAR,USD
26,SPY231215P00280000,2022-03-30 15:13:14+00:00,280.0,8.55,6.97,9.89,0.0,0.0,100.0,1504,0.33246517150878907,False,REGULAR,USD
27,SPY231215P00285000,2022-03-31 16:02:47+00:00,285.0,9.4,7.4,10.39,0.0,0.0,4.0,1824,0.32819275329589837,False,REGULAR,USD
28,SPY231215P00290000,2022-04-04 19:59:21+00:00,290.0,9.4,7.86,10.92,-0.32999992,-3.3915718,1.0,7332,0.32404240417480457,False,REGULAR,USD
29,SPY231215P00295000,2022-04-04 15:22:18+00:00,295.0,9.67,9.0,11.47,1.69,21.177946,1.0,2938,0.3199225723266601,False,REGULAR,USD
30,SPY231215P00300000,2022-04-04 17:12:12+00:00,300.0,11.0,10.0,12.0,0.029999733,0.27347067,150.0,5679,0.31548230911254876,False,REGULAR,USD
31,SPY231215P00305000,2022-04-01 19:19:26+00:00,305.0,11.58,9.34,12.65,0.0,0.0,8.0,2276,0.31192704681396477,False,REGULAR,USD
32,SPY231215P00310000,2022-04-01 18:02:01+00:00,310.0,12.2,9.88,13.28,0.0,0.0,1.0,3452,0.3080208358764648,False,REGULAR,USD
33,SPY231215P00315000,2022-04-01 19:31:21+00:00,315.0,12.72,10.44,13.93,0.0,0.0,92.0,1737,0.3040993663024902,False,REGULAR,USD
