,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
62,SPY220422C00442000,2022-04-07 19:13:39,442.0,11.79,11.07,11.19,2.1800003,22.684708,72.0,393.0,0.17206638488769532,True,REGULAR,USD
63,SPY220422C00443000,2022-04-07 18:48:42,443.0,9.55,10.46,10.6,0.05000019,0.5263178,230.0,323.0,0.17450776672363283,True,REGULAR,USD
64,SPY220422C00444000,2022-04-07 19:06:18,444.0,10.0,9.72,9.86,1.1499996,12.994346,614.0,374.0,0.17188328125000002,True,REGULAR,USD
65,SPY220422C00445000,2022-04-07 19:20:21,445.0,9.2,9.02,9.14,1.54,20.104439,2638.0,1686.0,0.1692587957763672,True,REGULAR,USD
66,SPY220422C00446000,2022-04-07 19:20:03,446.0,8.54,8.18,8.28,1.8899999,28.42105,2042.0,1038.0,0.16223982299804687,True,REGULAR,USD
67,SPY220422C00447000,2022-04-07 19:23:30,447.0,7.59,7.56,7.67,1.48,24.222586,797.0,1221.0,0.1615074084472656,True,REGULAR,USD
68,SPY220422C00448000,2022-04-07 19:24:33,448.0,6.89,6.91,6.95,1.3399997,24.144136,2015.0,1005.0,0.15717395568847659,True,REGULAR,USD
69,SPY220422C00449000,2022-04-07 19:22:47,449.0,6.37,6.28,6.31,1.29,25.393702,701.0,780.0,0.15436636657714847,True,REGULAR,USD
70,SPY220422C00450000,2022-04-07 19:23:58,450.0,5.72,5.72,5.75,1.1699996,25.714275,2161.0,8482.0,0.15296257202148442,False,REGULAR,USD
71,SPY220422C00451000,2022-04-07 19:20:15,451.0,5.27,5.21,5.24,1.23,30.445545,753.0,1436.0,0.15216912292480472,False,REGULAR,USD
72,SPY220422C00452000,2022-04-07 19:23:02,452.0,4.64,4.52,4.55,1.0699999,29.971987,616.0,1085.0,0.14576049560546872,False,REGULAR,USD
73,SPY220422C00453000,2022-04-07 19:22:17,453.0,4.17,4.12,4.14,1.1400001,37.623764,668.0,2441.0,0.14612670288085935,False,REGULAR,USD
74,SPY220422C00454000,2022-04-07 19:21:49,454.0,3.69,3.6,3.62,0.8200002,28.571436,1924.0,1680.0,0.14264773376464845,False,REGULAR,USD
75,SPY220422C00455000,2022-04-07 19:23:45,455.0,3.15,3.12,3.14,0.85000014,36.956528,1652.0,2987.0,0.13935186828613283,False,REGULAR,USD
76,SPY220422C00456000,2022-04-07 19:17:44,456.0,2.97,2.66,2.68,0.97,48.5,299.0,2618.0,0.13562876098632815,False,REGULAR,USD
77,SPY220422C00457000,2022-04-07 19:24:01,457.0,2.26,2.31,2.33,0.63,38.650307,529.0,1818.0,0.13416393188476564,False,REGULAR,USD
78,SPY220422C00458000,2022-04-07 19:20:03,458.0,2.08,1.96,1.98,0.6099999,41.49659,201.0,1244.0,0.1316615155029297,False,REGULAR,USD
79,SPY220422C00459000,2022-04-07 19:19:51,459.0,1.76,1.63,1.64,0.54999995,45.45454,234.0,973.0,0.12836565002441402,False,REGULAR,USD
80,SPY220422C00460000,2022-04-07 19:24:02,460.0,1.36,1.37,1.39,0.39,40.20618,1454.0,9505.0,0.12708392456054687,False,REGULAR,USD
81,SPY220422C00461000,2022-04-07 19:18:30,461.0,1.24,1.15,1.18,0.46000004,58.974365,399.0,1080.0,0.12629047546386718,False,REGULAR,USD
82,SPY220422C00462000,2022-04-07 19:18:28,462.0,1.02,0.91,0.93,0.29999995,41.66666,294.0,1235.0,0.12262840270996095,False,REGULAR,USD
83,SPY220422C00463000,2022-04-07 19:21:24,463.0,0.77,0.76,0.77,0.26999998,53.999996,691.0,1141.0,0.12165184997558594,False,REGULAR,USD
84,SPY220422C00464000,2022-04-07 19:08:04,464.0,0.66,0.62,0.63,0.26000002,65.0,61.0,840.0,0.1206142626953125,False,REGULAR,USD
85,SPY220422C00465000,2022-04-07 19:13:12,465.0,0.58,0.48,0.5,0.24999997,75.75756,788.0,2467.0,0.11890529541015624,False,REGULAR,USD
86,SPY220422C00466000,2022-04-07 19:17:31,466.0,0.45,0.4,0.41,0.13999999,45.161285,151.0,943.0,0.11853908813476563,False,REGULAR,USD
87,SPY220422C00467000,2022-04-07 19:12:36,467.0,0.36,0.31,0.32,0.16000001,80.00001,288.0,1010.0,0.11707425903320312,False,REGULAR,USD
88,SPY220422C00468000,2022-04-07 19:03:50,468.0,0.28,0.24,0.25,0.120000005,75.0,52.0,1007.0,0.11597563720703125,False,REGULAR,USD
89,SPY220422C00469000,2022-04-07 19:10:06,469.0,0.23,0.19,0.21,0.07000001,43.750008,109.0,1338.0,0.1167080517578125,False,REGULAR,USD
90,SPY220422C00470000,2022-04-07 19:23:13,470.0,0.16,0.16,0.17,0.04,33.333336,1911.0,1872.0,0.11695218994140624,False,REGULAR,USD
92,SPY220422C00472000,2022-04-07 19:15:43,472.0,0.11,0.09,0.1,0.05,83.333336,287.0,738.0,0.11524322265625,False,REGULAR,USD
95,SPY220422C00475000,2022-04-07 19:02:33,475.0,0.06,0.05,0.06,0.0,0.0,103.0,3697.0,0.1186611572265625,False,REGULAR,USD
96,SPY220422C00476000,2022-04-07 19:00:10,476.0,0.04,0.04,0.05,-0.010000002,-20.000002,50.0,1873.0,0.11963770996093749,False,REGULAR,USD
97,SPY220422C00477000,2022-04-07 18:34:10,477.0,0.03,0.03,0.04,-0.01,-25.0,79.0,520.0,0.12012598632812499,False,REGULAR,USD
