,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY240119P00200000,2022-04-04 14:23:26+00:00,200.0,3.55,3.55,3.75,0.0,0.0,2.0,1068,0.3898986791992188,False,REGULAR,USD
1,SPY240119P00210000,2022-03-25 16:43:32+00:00,210.0,4.25,3.66,4.21,0.0,0.0,5.0,1353,0.3790650473022461,False,REGULAR,USD
2,SPY240119P00215000,2022-03-24 16:01:46+00:00,215.0,4.64,3.88,4.61,0.0,0.0,1.0,44,0.3767152172851562,False,REGULAR,USD
3,SPY240119P00220000,2022-03-28 14:40:43+00:00,220.0,4.7,4.07,4.96,0.0,0.0,2.0,23,0.37305314453125,False,REGULAR,USD
4,SPY240119P00225000,2022-03-18 16:18:20+00:00,225.0,5.49,4.58,5.19,0.0,0.0,15.0,126,0.36710227630615233,False,REGULAR,USD
5,SPY240119P00230000,2022-03-30 16:49:01+00:00,230.0,5.15,4.67,5.2,0.0,0.0,1.0,135,0.35751985260009767,False,REGULAR,USD
6,SPY240119P00235000,2022-03-22 13:34:46+00:00,235.0,6.0,4.94,5.76,0.0,0.0,10.0,30,0.3568484725952148,False,REGULAR,USD
7,SPY240119P00240000,2022-04-04 14:50:37+00:00,240.0,5.81,5.29,6.48,-0.26000023,-4.2833643,1.0,692,0.35787080123901366,False,REGULAR,USD
8,SPY240119P00245000,2022-03-09 20:37:19+00:00,245.0,8.15,5.61,6.35,0.0,0.0,61.0,84,0.34647259979248035,False,REGULAR,USD
9,SPY240119P00250000,2022-04-01 18:28:42+00:00,250.0,6.77,5.63,6.37,0.0,0.0,2.0,366,0.33740896972656254,False,REGULAR,USD
10,SPY240119P00255000,2022-03-29 16:24:10+00:00,255.0,6.75,4.45,8.75,0.0,0.0,1.0,18,0.35816071533203125,False,REGULAR,USD
11,SPY240119P00260000,2022-03-09 19:44:39+00:00,260.0,10.12,4.83,9.13,0.0,0.0,4.0,6,0.35288122711181635,False,REGULAR,USD
