,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY241220P00200000,2022-04-04 18:40:16+00:00,200.0,5.39,5.0,6.12,-0.059999943,-1.1009164,9.0,595,0.3548343325805663,False,REGULAR,USD
1,SPY241220P00205000,2022-04-04 14:27:38+00:00,205.0,5.4,4.35,7.71,-0.4699998,-8.006811,1.0,42,0.366568224029541,False,REGULAR,USD
2,SPY241220P00210000,2022-03-29 16:04:42+00:00,210.0,5.63,4.56,8.04,0.0,0.0,1.0,19,0.3611208908081054,False,REGULAR,USD
3,SPY241220P00215000,2022-02-23 17:13:09+00:00,215.0,7.49,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD
4,SPY241220P00220000,2022-04-04 17:49:06+00:00,220.0,6.7,4.97,8.75,0.009999752,0.14947313,2.0,16,0.35074501800537106,False,REGULAR,USD
5,SPY241220P00225000,2022-03-30 17:07:58+00:00,225.0,6.0,4.82,9.13,0.0,0.0,1.0,26,0.3458012197875976,False,REGULAR,USD
6,SPY241220P00230000,2022-03-30 14:37:17+00:00,230.0,7.65,7.15,9.5,0.0,0.0,2.0,273,0.3407048352050781,False,REGULAR,USD
7,SPY241220P00235000,2022-01-21 20:21:56+00:00,235.0,9.5,7.0,12.0,0.0,0.0,10.0,10,0.3559176957702636,False,REGULAR,USD
8,SPY241220P00240000,2022-03-18 13:31:47+00:00,240.0,8.98,8.0,9.5,0.0,0.0,1.0,22,0.3232336964416503,False,REGULAR,USD
9,SPY241220P00245000,2022-03-21 17:50:53+00:00,245.0,10.5,6.49,10.8,0.0,0.0,1.0,9,0.3270330969238281,False,REGULAR,USD
10,SPY241220P00250000,2022-04-04 16:18:25+00:00,250.0,8.9,7.55,11.24,-0.3000002,-3.260872,1.0,146,0.322424988708496,False,REGULAR,USD
11,SPY241220P00255000,2022-03-23 18:31:58+00:00,255.0,10.5,7.45,11.75,0.0,0.0,2.0,45,0.31836619140624994,False,REGULAR,USD
12,SPY241220P00260000,2022-03-30 19:37:20+00:00,260.0,10.7,7.95,12.25,0.0,0.0,3.0,22,0.31413954910278313,False,REGULAR,USD
13,SPY241220P00265000,2022-02-11 20:09:16+00:00,265.0,12.0,9.51,19.5,0.0,0.0,10.0,33,0.3598239067077636,False,REGULAR,USD
14,SPY241220P00270000,2022-03-09 14:51:38+00:00,270.0,15.02,9.03,13.33,0.0,0.0,3.0,418,0.30609824768066407,False,REGULAR,USD
15,SPY241220P00275000,2022-03-24 14:22:08+00:00,275.0,12.58,9.6,13.9,0.0,0.0,2.0,497,0.30217677810668947,False,REGULAR,USD
16,SPY241220P00280000,2022-03-31 20:04:29+00:00,280.0,13.02,10.19,13.87,0.0,0.0,2.0,73,0.29383030395507803,False,REGULAR,USD
17,SPY241220P00285000,2022-03-31 16:07:24+00:00,285.0,13.52,10.81,15.11,0.0,0.0,1.0,221,0.29457797714233397,False,REGULAR,USD
18,SPY241220P00290000,2022-04-04 14:19:17+00:00,290.0,14.5,12.0,14.86,0.3800001,2.691219,3.0,24,0.28482770843505856,False,REGULAR,USD
19,SPY241220P00295000,2022-03-21 14:53:03+00:00,295.0,16.01,12.13,16.43,0.0,0.0,1.0,833,0.2873453834533691,False,REGULAR,USD
20,SPY241220P00300000,2022-04-04 14:32:44+00:00,300.0,15.51,12.83,16.03,-0.26000023,-1.6487015,8.0,754,0.276801665649414,False,REGULAR,USD
21,SPY241220P00305000,2022-03-25 19:22:47+00:00,305.0,16.03,13.55,17.85,0.0,0.0,168.0,192,0.28032641067504876,False,REGULAR,USD
22,SPY241220P00310000,2022-03-29 17:44:25+00:00,310.0,16.5,14.31,18.61,0.0,0.0,2.0,483,0.27695425201416013,False,REGULAR,USD
23,SPY241220P00315000,2022-03-18 17:47:11+00:00,315.0,18.67,15.1,19.4,0.0,0.0,260.0,283,0.2736507572174073,False,REGULAR,USD
24,SPY241220P00320000,2022-03-31 15:35:54+00:00,320.0,18.76,18.0,20.21,0.0,0.0,1450.0,2006,0.27033963310241693,False,REGULAR,USD
25,SPY241220P00325000,2022-04-04 15:28:43+00:00,325.0,19.5,18.5,21.0,-1.5,-7.1428576,2.0,1688,0.266807258758545,False,REGULAR,USD
26,SPY241220P00330000,2022-03-31 16:07:24+00:00,330.0,20.22,17.62,21.92,0.0,0.0,1.0,364,0.26385471260070803,False,REGULAR,USD
27,SPY241220P00335000,2022-03-25 19:22:47+00:00,335.0,20.96,18.51,22.81,0.0,0.0,224.0,289,0.26061225234985347,False,REGULAR,USD
28,SPY241220P00340000,2022-04-04 19:00:22+00:00,340.0,22.4,19.45,23.75,0.8999996,4.1860447,1.0,124,0.2575071198272706,False,REGULAR,USD
29,SPY241220P00345000,2022-03-29 17:03:22+00:00,345.0,22.7,20.42,24.72,0.0,0.0,1.0,807,0.2544248752593995,False,REGULAR,USD
30,SPY241220P00350000,2022-04-04 17:09:56+00:00,350.0,24.0,23.0,24.5,-0.48999977,-2.0008159,7.0,951,0.24549094360351562,False,REGULAR,USD
31,SPY241220P00355000,2022-03-22 16:41:37+00:00,355.0,26.37,22.44,26.74,0.0,0.0,111.0,1331,0.2482451274871826,False,REGULAR,USD
32,SPY241220P00360000,2022-04-04 13:39:03+00:00,360.0,26.35,23.51,27.81,0.40999985,1.5805699,1.0,1963,0.24523917610168458,False,REGULAR,USD
33,SPY241220P00365000,2022-04-04 17:27:37+00:00,365.0,27.08,25.9,28.92,-0.62999916,-2.2735445,628.0,737,0.24227137130737303,False,REGULAR,USD
