,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY230616P00150000,2022-04-04 16:08:41+00:00,150.0,1.06,0.89,1.21,-0.100000024,-8.620692,1.0,2171.0,0.5084277673339843,False,REGULAR,USD
1,SPY230616P00160000,2022-03-21 18:41:51+00:00,160.0,1.5,1.06,1.39,0.0,0.0,1.0,744.0,0.49170430175781255,False,REGULAR,USD
2,SPY230616P00170000,2022-03-07 16:40:23+00:00,170.0,2.3,1.25,1.59,0.0,0.0,2.0,34.0,0.4758963543701171,False,REGULAR,USD
3,SPY230616P00180000,2022-04-04 16:40:36+00:00,180.0,1.75,1.47,1.81,-0.15999997,-8.376962,57.0,510.0,0.46082082153320314,False,REGULAR,USD
4,SPY230616P00190000,2022-03-29 18:57:45+00:00,190.0,1.94,1.71,2.06,0.0,0.0,900.0,981.0,0.4466608068847656,False,REGULAR,USD
5,SPY230616P00200000,2022-04-04 18:18:49+00:00,200.0,2.1,1.98,2.33,-0.23000002,-9.871246,2.0,563.0,0.43292803405761715,False,REGULAR,USD
6,SPY230616P00210000,2022-03-21 17:33:35+00:00,210.0,3.08,2.28,2.65,0.0,0.0,170.0,198.0,0.4204159521484375,False,REGULAR,USD
7,SPY230616P00215000,2022-03-31 19:40:20+00:00,215.0,2.8,2.45,2.82,0.0,0.0,1.0,21.0,0.41425146301269533,False,REGULAR,USD
8,SPY230616P00220000,2022-03-30 14:00:05+00:00,220.0,2.82,2.62,3.0,0.0,0.0,1.0,1339.0,0.40820904296875,False,REGULAR,USD
9,SPY230616P00225000,2022-03-31 19:59:42+00:00,225.0,3.16,2.81,3.19,0.0,0.0,10.0,1435.0,0.4023497265625,False,REGULAR,USD
10,SPY230616P00230000,2022-03-31 19:05:03+00:00,230.0,3.31,3.01,3.39,0.0,0.0,6.0,537.0,0.3965514447021484,False,REGULAR,USD
11,SPY230616P00235000,2022-03-22 17:15:16+00:00,235.0,3.95,3.21,3.6,0.0,0.0,1.0,371.0,0.3908447146606445,False,REGULAR,USD
12,SPY230616P00240000,2022-03-24 16:10:28+00:00,240.0,4.04,3.42,3.82,0.0,0.0,590.0,626.0,0.38519901916503896,False,REGULAR,USD
13,SPY230616P00245000,2022-03-21 17:36:21+00:00,245.0,4.75,3.65,4.05,0.0,0.0,1.0,190.0,0.37964487548828124,False,REGULAR,USD
14,SPY230616P00250000,2022-04-04 16:08:41+00:00,250.0,4.15,4.04,4.29,-0.03999996,-0.954653,30.0,948.0,0.37412124908447264,False,REGULAR,USD
15,SPY230616P00255000,2022-03-29 15:32:28+00:00,255.0,4.4,4.15,4.55,0.0,0.0,9.0,183.0,0.3688417608642578,False,REGULAR,USD
16,SPY230616P00260000,2022-04-01 13:44:49+00:00,260.0,5.0,4.41,4.82,0.0,0.0,1.0,29.0,0.3635927899169922,False,REGULAR,USD
17,SPY230616P00265000,2022-03-28 13:51:59+00:00,265.0,5.27,4.68,5.1,0.0,0.0,1.0,141.0,0.35831330169677733,False,REGULAR,USD
18,SPY230616P00270000,2022-04-04 16:29:31+00:00,270.0,5.25,4.99,5.4,-3.88,-42.49726,71.0,2.0,0.35321691711425773,False,REGULAR,USD
19,SPY230616P00275000,2022-04-01 16:30:14+00:00,275.0,5.9,5.29,5.72,0.0,0.0,5.0,409.0,0.3482731188964844,False,REGULAR,USD
20,SPY230616P00280000,2022-04-01 17:37:16+00:00,280.0,6.3,5.61,6.06,0.0,0.0,4.0,146.0,0.3434513897705078,False,REGULAR,USD
21,SPY230616P00285000,2022-03-28 16:30:08+00:00,285.0,7.0,4.89,7.54,0.0,0.0,1.0,12.0,0.35431553894042955,False,REGULAR,USD
22,SPY230616P00290000,2022-03-28 19:59:12+00:00,290.0,6.9,5.23,7.94,0.0,0.0,3.0,42.0,0.34924967163085935,False,REGULAR,USD
23,SPY230616P00295000,2022-03-18 18:16:38+00:00,295.0,9.0,5.59,8.37,0.0,0.0,1.0,20.0,0.3443669079589844,False,REGULAR,USD
24,SPY230616P00300000,2022-04-04 16:06:11+00:00,300.0,7.5,5.99,8.82,-0.42999983,-5.4224443,3.0,2424.0,0.33954517883300783,False,REGULAR,USD
25,SPY230616P00305000,2022-04-04 16:19:19+00:00,305.0,7.63,6.38,9.3,-0.6199999,-7.51515,1.0,7.0,0.3348760360717773,False,REGULAR,USD
