,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
61,SPY220408C00440000,2022-04-07 19:24:07,440.0,9.44,9.24,9.49,2.3199997,32.584267,2710.0,1589,1.0000000000000003e-05,True,REGULAR,USD
62,SPY220408C00441000,2022-04-07 19:23:35,441.0,8.53,8.56,8.79,1.9099998,28.851963,958.0,1098,1.0000000000000003e-05,True,REGULAR,USD
63,SPY220408C00442000,2022-04-07 19:18:10,442.0,8.18,7.52,7.76,2.5200005,44.522976,3510.0,1376,1.0000000000000003e-05,True,REGULAR,USD
64,SPY220408C00443000,2022-04-07 19:19:59,443.0,7.11,6.39,6.63,2.2600002,46.597946,16654.0,1621,1.0000000000000003e-05,True,REGULAR,USD
65,SPY220408C00444000,2022-04-07 19:24:01,444.0,5.67,5.7,5.87,1.6199999,39.999996,30376.0,3702,1.0000000000000003e-05,True,REGULAR,USD
66,SPY220408C00445000,2022-04-07 19:24:15,445.0,4.85,4.92,5.0,1.4399998,42.228733,105253.0,9575,0.09522389160156251,True,REGULAR,USD
67,SPY220408C00446000,2022-04-07 19:24:12,446.0,4.03,4.04,4.16,1.1900003,41.90142,126244.0,8862,0.1069425244140625,True,REGULAR,USD
68,SPY220408C00447000,2022-04-07 19:24:33,447.0,3.25,3.25,3.34,0.95000005,41.30435,152038.0,11584,0.1079190771484375,True,REGULAR,USD
69,SPY220408C00448000,2022-04-07 19:24:26,448.0,2.59,2.63,2.75,0.76999986,42.307682,142223.0,11727,0.1215908154296875,True,REGULAR,USD
70,SPY220408C00449000,2022-04-07 19:24:30,449.0,1.98,1.98,2.0,0.5500001,38.461544,77074.0,7684,0.11267977172851562,True,REGULAR,USD
71,SPY220408C00450000,2022-04-07 19:24:40,450.0,1.5,1.48,1.51,0.39999998,36.363636,239266.0,40655,0.11658598266601564,False,REGULAR,USD
72,SPY220408C00451000,2022-04-07 19:24:38,451.0,1.05,1.07,1.09,0.23999995,29.629623,59965.0,8227,0.118172880859375,False,REGULAR,USD
73,SPY220408C00452000,2022-04-07 19:24:34,452.0,0.73,0.77,0.78,0.13,21.666666,48486.0,8110,0.12098046997070314,False,REGULAR,USD
74,SPY220408C00453000,2022-04-07 19:24:13,453.0,0.5,0.54,0.55,0.060000002,13.636364,24310.0,7169,0.124032197265625,False,REGULAR,USD
75,SPY220408C00454000,2022-04-07 19:24:20,454.0,0.33,0.32,0.33,0.01000002,3.1250064,22731.0,11422,0.1206142626953125,False,REGULAR,USD
76,SPY220408C00455000,2022-04-07 19:24:34,455.0,0.21,0.2,0.21,-0.02000001,-8.695657,42367.0,16608,0.12207909179687501,False,REGULAR,USD
77,SPY220408C00456000,2022-04-07 19:23:42,456.0,0.14,0.12,0.13,-0.010000005,-6.6666694,18124.0,11635,0.1235439208984375,False,REGULAR,USD
78,SPY220408C00457000,2022-04-07 19:24:07,457.0,0.07,0.07,0.07,-0.04,-36.363636,12974.0,8789,0.12207909179687501,False,REGULAR,USD
79,SPY220408C00458000,2022-04-07 19:24:08,458.0,0.05,0.04,0.05,-0.02,-28.571426,7551.0,9110,0.127938408203125,False,REGULAR,USD
80,SPY220408C00459000,2022-04-07 19:21:13,459.0,0.04,0.02,0.03,0.0,0.0,6338.0,7660,0.129891513671875,False,REGULAR,USD
81,SPY220408C00460000,2022-04-07 19:24:05,460.0,0.02,0.02,0.03,-0.01,-33.333336,17659.0,39068,0.141610146484375,False,REGULAR,USD
