,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY230616C00150000,2022-01-21 15:51:20+00:00,150.0,297.0,282.82,286.63,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
1,SPY230616C00160000,2022-03-18 13:52:55+00:00,160.0,278.8,295.18,299.38,0.0,0.0,1.0,1,0.5477950494384767,True,REGULAR,USD
2,SPY230616C00170000,2021-12-07 20:17:01+00:00,170.0,297.94,296.94,300.68,0.0,0.0,21.0,0,0.7479273254394532,True,REGULAR,USD
3,SPY230616C00190000,2022-03-14 04:13:31+00:00,190.0,235.33,266.11,270.0,0.0,0.0,,0,0.4857229162597656,True,REGULAR,USD
4,SPY230616C00200000,2022-04-04 15:04:19+00:00,200.0,256.0,256.62,260.5,-1.0100098,-0.3929846,1.0,11,0.4745535943603516,True,REGULAR,USD
5,SPY230616C00215000,2022-03-16 17:08:00+00:00,215.0,218.0,242.49,246.43,0.0,0.0,1.0,1,0.4603325451660156,True,REGULAR,USD
6,SPY230616C00220000,2022-04-01 14:14:37+00:00,220.0,236.54,237.79,242.0,0.98999023,0.4202888,1.0,16,0.46057668334960944,True,REGULAR,USD
7,SPY230616C00225000,2022-03-22 17:12:31+00:00,225.0,229.72,233.11,237.0,0.0,0.0,7.0,9,0.44836977416992185,True,REGULAR,USD
8,SPY230616C00230000,2022-03-29 14:24:04+00:00,230.0,232.0,228.43,232.5,0.0,0.0,2.0,4,0.4463861514282227,True,REGULAR,USD
9,SPY230616C00235000,2022-04-04 13:41:21+00:00,235.0,222.5,223.77,227.5,27.149994,13.8981285,1.0,2,0.4345149322509766,True,REGULAR,USD
10,SPY230616C00240000,2021-12-15 16:49:30+00:00,240.0,222.44,225.23,229.0,0.0,0.0,1.0,2,0.5235033001708984,True,REGULAR,USD
11,SPY230616C00250000,2022-04-01 13:30:04+00:00,250.0,210.89,209.83,214.0,0.0,0.0,4.0,14,0.4255428540039063,True,REGULAR,USD
12,SPY230616C00255000,2022-02-25 16:26:14+00:00,255.0,183.82,201.15,205.46,0.0,0.0,4.0,4,0.3500736380004882,True,REGULAR,USD
13,SPY230616C00260000,2022-02-07 15:13:04+00:00,260.0,191.3,170.23,174.53,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
14,SPY230616C00265000,2021-11-10 11:55:06+00:00,265.0,176.5,206.48,210.25,0.0,0.0,1.0,2,0.508992336883545,True,REGULAR,USD
15,SPY230616C00270000,2022-03-25 19:01:09+00:00,270.0,190.0,191.43,195.5,0.0,0.0,10.0,9,0.4019835192871094,True,REGULAR,USD
16,SPY230616C00285000,2022-03-21 16:37:49+00:00,285.0,166.91,177.79,181.92,0.0,0.0,15.0,19,0.3866638482666015,True,REGULAR,USD
17,SPY230616C00290000,2022-01-24 20:59:49+00:00,290.0,156.37,132.89,141.26,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD
18,SPY230616C00300000,2022-03-29 16:31:09+00:00,300.0,168.0,164.33,168.5,0.0,0.0,11.0,51,0.3715883154296875,True,REGULAR,USD
19,SPY230616C00305000,2021-11-10 11:55:09+00:00,305.0,133.5,170.15,173.93,0.0,0.0,1.0,1,0.45926444061279303,True,REGULAR,USD
20,SPY230616C00310000,2022-01-20 20:57:25+00:00,310.0,147.0,133.29,137.1,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD
21,SPY230616C00315000,2022-03-14 17:39:31+00:00,315.0,116.36,151.09,155.36,0.0,0.0,1.0,6,0.35774873214721675,True,REGULAR,USD
22,SPY230616C00320000,2022-03-07 17:24:58+00:00,320.0,116.82,146.71,151.0,0.0,0.0,1.0,21,0.3529117443847656,True,REGULAR,USD
23,SPY230616C00325000,2021-11-10 11:55:11+00:00,325.0,135.62,152.64,156.41,0.0,0.0,1.0,3,0.42970846176147465,True,REGULAR,USD
