,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY221216P00085000,2022-04-04 18:26:43+00:00,85.0,0.15,0.12,0.16,-0.00999999,-6.2499943,110.0,9298,0.7509790527343749,False,REGULAR,USD
1,SPY221216P00090000,2022-04-01 17:13:38+00:00,90.0,0.18,0.14,0.19,0.0,0.0,5.0,1723,0.7382838671874999,False,REGULAR,USD
2,SPY221216P00095000,2022-03-29 19:02:45+00:00,95.0,0.2,0.16,0.22,0.0,0.0,20.0,674,0.725588681640625,False,REGULAR,USD
3,SPY221216P00100000,2022-04-04 19:59:28+00:00,100.0,0.22,0.22,0.24,-0.019999996,-8.333332,8.0,11723,0.71679970703125,False,REGULAR,USD
4,SPY221216P00105000,2022-04-04 18:09:29+00:00,105.0,0.25,0.2,0.27,-0.26,-50.98039,1.0,156,0.6962920996093751,False,REGULAR,USD
5,SPY221216P00110000,2022-03-22 17:19:56+00:00,110.0,0.38,0.23,0.29,0.0,0.0,3.0,309,0.6826203613281252,False,REGULAR,USD
6,SPY221216P00115000,2022-04-04 16:16:28+00:00,115.0,0.28,0.25,0.32,-0.030000001,-9.67742,5.0,369,0.6689486230468751,False,REGULAR,USD
7,SPY221216P00120000,2022-04-01 17:16:55+00:00,120.0,0.36,0.28,0.35,0.0,0.0,1.0,1542,0.6567417138671876,False,REGULAR,USD
8,SPY221216P00125000,2022-03-01 17:18:01+00:00,125.0,0.67,0.34,0.43,0.0,0.0,1.0,273,0.6533237792968751,False,REGULAR,USD
9,SPY221216P00130000,2022-03-23 13:51:37+00:00,130.0,0.55,0.33,0.41,0.0,0.0,1.0,459,0.6313513427734375,False,REGULAR,USD
10,SPY221216P00135000,2022-03-25 18:37:08+00:00,135.0,0.5,0.36,0.44,0.0,0.0,1.0,520,0.6191444335937502,False,REGULAR,USD
11,SPY221216P00140000,2022-03-29 18:34:51+00:00,140.0,0.49,0.39,0.48,0.0,0.0,1.0,5761,0.6079140771484376,False,REGULAR,USD
12,SPY221216P00145000,2022-03-30 19:53:17+00:00,145.0,0.52,0.43,0.52,0.0,0.0,1.0,1026,0.5974161352539062,False,REGULAR,USD
13,SPY221216P00150000,2022-04-01 18:20:06+00:00,150.0,0.53,0.46,0.56,0.0,0.0,6.0,5296,0.585941640625,False,REGULAR,USD
14,SPY221216P00155000,2022-03-14 17:28:39+00:00,155.0,1.24,0.5,0.6,0.0,0.0,1.0,1989,0.5756878369140624,False,REGULAR,USD
15,SPY221216P00160000,2022-03-31 14:27:07+00:00,160.0,0.6,0.54,0.64,0.0,0.0,1.0,809,0.5649457568359376,False,REGULAR,USD
16,SPY221216P00165000,2022-03-08 17:55:25+00:00,165.0,1.3,0.58,0.68,0.0,0.0,2.0,159,0.5544478149414063,False,REGULAR,USD
17,SPY221216P00170000,2022-03-31 20:00:37+00:00,170.0,0.75,0.63,0.73,0.0,0.0,1.0,7739,0.5449264257812501,False,REGULAR,USD
18,SPY221216P00175000,2022-03-30 15:51:25+00:00,175.0,0.76,0.68,0.79,0.0,0.0,10.0,3830,0.5361374511718751,False,REGULAR,USD
19,SPY221216P00180000,2022-04-01 18:28:42+00:00,180.0,0.85,0.74,0.85,0.0,0.0,2.0,8518,0.5273484765625001,False,REGULAR,USD
20,SPY221216P00185000,2022-03-29 16:00:46+00:00,185.0,0.95,0.8,0.91,0.0,0.0,5.0,3404,0.5185595019531251,False,REGULAR,USD
21,SPY221216P00190000,2022-04-01 20:03:55+00:00,190.0,1.05,0.86,0.97,0.0,0.0,3.0,8326,0.5097705273437501,False,REGULAR,USD
22,SPY221216P00195000,2022-03-24 18:13:00+00:00,195.0,1.29,0.93,1.04,0.0,0.0,2.0,956,0.5014698291015626,False,REGULAR,USD
23,SPY221216P00200000,2022-04-04 19:20:30+00:00,200.0,1.07,1.0,1.1,-0.13,-10.833333,31.0,15371,0.49646499633789065,False,REGULAR,USD
24,SPY221216P00205000,2022-04-04 19:21:20+00:00,205.0,1.16,1.07,1.18,-0.35000002,-23.17881,3.0,1010,0.488408436279297,False,REGULAR,USD
25,SPY221216P00210000,2022-04-04 19:08:27+00:00,210.0,1.22,1.15,1.26,-0.110000014,-8.270678,1.0,2023,0.4802298071289062,False,REGULAR,USD
26,SPY221216P00215000,2022-03-29 19:58:59+00:00,215.0,1.37,1.24,1.35,0.0,0.0,12.0,1341,0.4725394543457031,False,REGULAR,USD
27,SPY221216P00220000,2022-04-04 17:24:03+00:00,220.0,1.37,1.33,1.45,-0.07000005,-4.8611145,4.0,5044,0.46521530883789064,False,REGULAR,USD
