,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY220425C00350000,2022-03-29 16:00:34+00:00,350.0,109.39,106.31,107.06,0.0,0.0,1.0,1,0.499028447265625,True,REGULAR,USD
1,SPY220425C00355000,2022-03-25 17:57:01+00:00,355.0,96.49,101.32,102.08,0.0,0.0,4.0,2,0.4809622216796875,True,REGULAR,USD
2,SPY220425C00390000,2022-03-21 19:21:03+00:00,390.0,54.56,66.46,67.2,0.0,0.0,,1,0.3403386279296875,True,REGULAR,USD
3,SPY220425C00400000,2022-04-04 14:06:55+00:00,400.0,54.58,56.53,57.27,2.5300026,4.860716,30.0,2,0.30249720947265624,True,REGULAR,USD
4,SPY220425C00408000,2022-03-25 19:56:02+00:00,408.0,45.62,48.62,49.35,0.0,0.0,2.0,1,0.27295648925781246,True,REGULAR,USD
5,SPY220425C00410000,2022-03-22 15:42:21+00:00,410.0,41.37,46.65,47.39,0.0,0.0,,1,0.26709717285156254,True,REGULAR,USD
6,SPY220425C00414000,2022-03-28 14:28:34+00:00,414.0,40.13,42.72,43.45,0.0,0.0,2.0,2,0.25269302001953126,True,REGULAR,USD
7,SPY220425C00415000,2022-03-22 15:33:09+00:00,415.0,37.07,41.74,42.47,0.0,0.0,,1,0.24927508544921873,True,REGULAR,USD
8,SPY220425C00418000,2022-03-28 19:43:43+00:00,418.0,38.32,38.81,39.54,0.0,0.0,,2,0.23963162719726558,True,REGULAR,USD
9,SPY220425C00420000,2022-04-01 16:36:17+00:00,420.0,31.03,36.86,37.59,0.0,0.0,2.0,5,0.2329178271484375,True,REGULAR,USD
10,SPY220425C00424000,2022-03-29 13:36:22+00:00,424.0,37.77,33.0,33.71,0.0,0.0,1.0,3,0.21973436523437498,True,REGULAR,USD
11,SPY220425C00425000,2022-04-04 17:51:58+00:00,425.0,31.4,32.04,32.75,-4.4800014,-12.486068,3.0,6,0.21680470703125,True,REGULAR,USD
12,SPY220425C00426000,2022-04-04 13:49:39+00:00,426.0,28.41,31.09,31.8,-7.09,-19.97183,1.0,1,0.21430229064941403,True,REGULAR,USD
13,SPY220425C00428000,2022-03-31 15:31:41+00:00,428.0,31.18,29.2,29.9,0.0,0.0,,1,0.2087481469726562,True,REGULAR,USD
14,SPY220425C00430000,2022-03-24 13:59:51+00:00,430.0,21.29,27.31,28.0,0.0,0.0,3.0,6,0.20264469238281246,True,REGULAR,USD
15,SPY220425C00432000,2022-03-28 18:18:07+00:00,432.0,23.8,25.45,26.11,0.0,0.0,,1,0.196297099609375,True,REGULAR,USD
16,SPY220425C00434000,2022-03-31 17:15:00+00:00,434.0,25.03,23.6,24.27,0.0,0.0,6.0,5,0.1915364050292969,True,REGULAR,USD
17,SPY220425C00435000,2022-04-04 13:41:41+00:00,435.0,20.49,22.69,23.35,0.94000053,4.808187,8.0,14,0.1887898504638672,True,REGULAR,USD
18,SPY220425C00436000,2022-03-31 17:21:00+00:00,436.0,23.38,21.78,22.44,0.0,0.0,1.0,1,0.1862263995361328,True,REGULAR,USD
19,SPY220425C00437000,2022-04-04 14:34:20+00:00,437.0,19.76,20.88,21.53,0.6100006,3.1853817,1.0,2,0.18341881042480468,True,REGULAR,USD
20,SPY220425C00438000,2022-03-29 19:18:57+00:00,438.0,25.53,20.0,20.64,0.0,0.0,2.0,5,0.18116053222656248,True,REGULAR,USD
21,SPY220425C00440000,2022-04-01 19:11:17+00:00,440.0,15.28,18.23,18.86,0.0,0.0,5.0,20,0.1757894921875,True,REGULAR,USD
22,SPY220425C00441000,2022-03-25 15:16:02+00:00,441.0,15.59,17.36,17.99,0.0,0.0,1.0,131,0.1733481103515625,True,REGULAR,USD
23,SPY220425C00442000,2022-04-04 13:35:24+00:00,442.0,14.27,16.51,17.12,1.3600006,10.534474,1.0,57,0.1706625903320313,True,REGULAR,USD
24,SPY220425C00443000,2022-04-01 16:20:03+00:00,443.0,12.1,15.66,16.27,0.0,0.0,3.0,150,0.1682212084960938,True,REGULAR,USD
25,SPY220425C00444000,2022-04-04 16:02:04+00:00,444.0,14.47,14.81,15.41,3.1999998,28.393963,101.0,125,0.16523051574707032,True,REGULAR,USD
26,SPY220425C00445000,2022-04-04 19:53:29+00:00,445.0,14.28,13.99,14.57,3.62,33.958725,112.0,237,0.16254499572753905,True,REGULAR,USD
27,SPY220425C00446000,2022-04-04 14:26:24+00:00,446.0,12.51,13.18,13.76,2.3900003,23.616604,3.0,165,0.1603477520751953,True,REGULAR,USD
28,SPY220425C00447000,2022-04-01 15:40:22+00:00,447.0,9.8,12.38,12.95,0.0,0.0,1.0,171,0.1577232666015625,True,REGULAR,USD
29,SPY220425C00448000,2022-04-04 13:30:00+00:00,448.0,9.91,11.6,12.15,0.029999733,0.30364102,2.0,423,0.15506826385498051,True,REGULAR,USD
30,SPY220425C00449000,2022-04-04 18:27:06+00:00,449.0,10.77,10.84,11.37,2.5300007,30.703894,14.0,151,0.15253533020019533,True,REGULAR,USD
31,SPY220425C00450000,2022-04-04 19:51:35+00:00,450.0,10.41,10.08,10.6,1.6300001,18.564922,56.0,209,0.14981929290771484,True,REGULAR,USD
32,SPY220425C00451000,2022-04-04 18:48:19+00:00,451.0,9.53,9.35,9.86,1.4299994,17.654312,37.0,210,0.1474389456176758,True,REGULAR,USD
33,SPY220425C00452000,2022-04-04 19:58:11+00:00,452.0,8.5,8.63,9.13,0.98,13.031915,60.0,279,0.1448449774169922,True,REGULAR,USD
34,SPY220425C00453000,2022-04-04 19:58:42+00:00,453.0,8.0,7.94,8.42,1.3200002,19.760483,1172.0,391,0.1422815264892578,True,REGULAR,USD
35,SPY220425C00454000,2022-04-04 19:36:23+00:00,454.0,7.39,7.35,7.61,1.0899997,17.301582,513.0,144,0.13691048645019532,True,REGULAR,USD
36,SPY220425C00455000,2022-04-04 19:53:31+00:00,455.0,6.83,6.82,6.87,1.2599998,22.62118,373.0,416,0.13269910278320313,True,REGULAR,USD
37,SPY220425C00456000,2022-04-04 19:37:40+00:00,456.0,6.12,6.19,6.24,1.06,20.948616,116.0,125,0.13044082458496092,True,REGULAR,USD
38,SPY220425C00457000,2022-04-04 19:59:54+00:00,457.0,5.71,5.59,5.64,1.73,43.46734,320.0,162,0.12824358093261717,False,REGULAR,USD
39,SPY220425C00458000,2022-04-04 19:48:38+00:00,458.0,4.97,5.02,5.07,0.7999997,19.184645,97.0,127,0.12610737182617188,False,REGULAR,USD
40,SPY220425C00459000,2022-04-04 19:58:40+00:00,459.0,4.36,4.49,4.53,1.0100002,30.14926,39.0,152,0.12397116271972657,False,REGULAR,USD
41,SPY220425C00460000,2022-04-04 19:58:55+00:00,460.0,3.92,3.98,4.03,0.78,24.840763,312.0,215,0.12207909179687501,False,REGULAR,USD
42,SPY220425C00461000,2022-04-04 19:50:33+00:00,461.0,3.46,3.51,3.56,0.54999995,18.900341,67.0,200,0.12018702087402343,False,REGULAR,USD
43,SPY220425C00462000,2022-04-04 19:52:02+00:00,462.0,3.16,3.08,3.12,0.8000002,33.898315,37.0,225,0.11823391540527343,False,REGULAR,USD
44,SPY220425C00463000,2022-04-04 19:47:28+00:00,463.0,2.62,2.68,2.72,0.79999983,43.95603,37.0,63,0.11646391357421876,False,REGULAR,USD
45,SPY220425C00464000,2022-04-04 19:31:30+00:00,464.0,2.36,2.32,2.36,0.4799999,25.531908,34.0,510,0.11493804992675781,False,REGULAR,USD
46,SPY220425C00465000,2022-04-04 20:04:53+00:00,465.0,2.0,1.99,2.03,0.35000002,21.212124,206.0,585,0.11338166900634765,False,REGULAR,USD
47,SPY220425C00466000,2022-04-04 19:47:17+00:00,466.0,1.66,1.7,1.74,0.48000002,40.67797,44.0,710,0.11206942626953123,False,REGULAR,USD
48,SPY220425C00467000,2022-04-04 19:37:21+00:00,467.0,1.47,1.45,1.48,0.43000007,41.34616,30.0,548,0.11078770080566405,False,REGULAR,USD
49,SPY220425C00468000,2022-04-04 20:05:25+00:00,468.0,1.25,1.22,1.25,0.23000002,22.54902,134.0,426,0.10962804443359375,False,REGULAR,USD
50,SPY220425C00469000,2022-04-04 19:52:36+00:00,469.0,1.09,1.03,1.05,0.19000006,21.111116,64.0,531,0.10852942260742188,False,REGULAR,USD
51,SPY220425C00470000,2022-04-04 20:00:42+00:00,470.0,0.9,0.86,0.88,0.32,55.172413,226.0,1298,0.1077359735107422,False,REGULAR,USD
52,SPY220425C00471000,2022-04-04 19:54:40+00:00,471.0,0.7,0.71,0.74,0.089999974,14.754094,21.0,240,0.10724769714355468,False,REGULAR,USD
53,SPY220425C00472000,2022-04-04 20:00:29+00:00,472.0,0.62,0.59,0.62,0.19,44.186043,42.0,202,0.10688148986816406,False,REGULAR,USD
54,SPY220425C00473000,2022-04-04 19:53:28+00:00,473.0,0.52,0.49,0.51,0.18999997,57.575745,118.0,286,0.10621010986328125,False,REGULAR,USD
55,SPY220425C00474000,2022-04-04 19:48:00+00:00,474.0,0.41,0.41,0.42,0.109999985,36.66666,153.0,49,0.10572183349609374,False,REGULAR,USD
56,SPY220425C00475000,2022-04-04 19:48:21+00:00,475.0,0.35,0.34,0.35,0.07999998,29.629622,229.0,326,0.10572183349609374,False,REGULAR,USD
57,SPY220425C00476000,2022-04-04 19:50:00+00:00,476.0,0.29,0.28,0.29,0.00999999,3.571425,109.0,97,0.10572183349609374,False,REGULAR,USD
58,SPY220425C00477000,2022-04-04 19:51:40+00:00,477.0,0.26,0.23,0.24,0.03999999,18.181814,79.0,300,0.10572183349609374,False,REGULAR,USD
59,SPY220425C00478000,2022-04-04 18:04:49+00:00,478.0,0.21,0.19,0.2,0.03999999,23.529406,4.0,244,0.10596597167968749,False,REGULAR,USD
60,SPY220425C00479000,2022-04-01 17:31:53+00:00,479.0,0.13,0.15,0.16,0.0,0.0,3.0,127,0.1054776953125,False,REGULAR,USD
61,SPY220425C00480000,2022-04-04 19:47:42+00:00,480.0,0.14,0.12,0.13,0.030000001,27.272728,103.0,716,0.1054776953125,False,REGULAR,USD
62,SPY220425C00481000,2022-04-04 17:07:43+00:00,481.0,0.1,0.1,0.11,-0.1,-50.0,1.0,156,0.10621010986328125,False,REGULAR,USD
63,SPY220425C00482000,2022-04-04 14:55:48+00:00,482.0,0.1,0.08,0.09,0.009999998,11.111108,3.0,87,0.106454248046875,False,REGULAR,USD
64,SPY220425C00483000,2022-04-04 15:23:08+00:00,483.0,0.09,0.07,0.08,0.010000005,12.500008,10.0,39,0.1079190771484375,False,REGULAR,USD
65,SPY220425C00484000,2022-03-31 19:44:57+00:00,484.0,0.19,0.06,0.07,0.0,0.0,10.0,10,0.10938390625,False,REGULAR,USD
66,SPY220425C00485000,2022-04-04 17:31:27+00:00,485.0,0.06,0.05,0.06,0.02,50.0,12.0,177,0.11036045898437499,False,REGULAR,USD
67,SPY220425C00486000,2022-03-30 18:03:59+00:00,486.0,0.3,0.04,0.05,0.0,0.0,2.0,236,0.11084873535156249,False,REGULAR,USD
68,SPY220425C00487000,2022-04-04 19:49:27+00:00,487.0,0.04,0.03,0.04,-0.010000002,-20.000004,12.0,39,0.11084873535156249,False,REGULAR,USD
