,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
117,SPY220617C00447000,2022-04-07 18:58:44,447.0,16.53,16.78,16.86,1.4300003,9.470201,1008.0,3795.0,0.19214675048828128,True,REGULAR,USD
118,SPY220617C00448000,2022-04-07 19:19:23,448.0,16.4,16.05,16.13,1.79,12.251883,438.0,2739.0,0.18936967864990234,True,REGULAR,USD
119,SPY220617C00449000,2022-04-07 18:52:12,449.0,15.0,15.48,15.56,0.8000002,5.633804,331.0,2563.0,0.188484677734375,True,REGULAR,USD
120,SPY220617C00450000,2022-04-07 19:23:25,450.0,14.82,14.8,14.89,1.5,11.261262,1310.0,22294.0,0.1862263995361328,True,REGULAR,USD
121,SPY220617C00451000,2022-04-07 19:17:48,451.0,14.6,14.11,14.2,1.5600004,11.963194,93.0,5498.0,0.18357139678955076,False,REGULAR,USD
122,SPY220617C00452000,2022-04-07 19:22:45,452.0,13.62,13.54,13.57,1.3499994,11.0024395,375.0,4076.0,0.1815572567749023,False,REGULAR,USD
123,SPY220617C00453000,2022-04-07 18:46:21,453.0,12.1,13.0,13.06,0.3600006,3.0664449,290.0,5686.0,0.1808858767700195,False,REGULAR,USD
124,SPY220617C00454000,2022-04-07 18:49:24,454.0,11.87,12.38,12.42,0.029999733,0.25337613,369.0,2118.0,0.17847501220703127,False,REGULAR,USD
125,SPY220617C00455000,2022-04-07 19:21:28,455.0,11.86,11.84,11.86,1.1499996,10.737625,452.0,11074.0,0.17688811401367188,False,REGULAR,USD
126,SPY220617C00456000,2022-04-07 19:14:51,456.0,11.65,11.16,11.2,1.75,17.67677,265.0,2760.0,0.17391267990112308,False,REGULAR,USD
127,SPY220617C00457000,2022-04-07 19:06:35,457.0,10.95,10.67,10.7,1.25,12.886599,779.0,5497.0,0.1727987994384766,False,REGULAR,USD
128,SPY220617C00458000,2022-04-07 19:15:24,458.0,10.52,10.1,10.14,1.4100008,15.477507,224.0,5463.0,0.17076940078735353,False,REGULAR,USD
129,SPY220617C00459000,2022-04-07 19:24:04,459.0,9.56,9.57,9.6,1.1900005,14.21745,362.0,6314.0,0.16883155395507815,False,REGULAR,USD
