,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
77,SPY230120C00460000,2022-04-07 18:59:17,460.0,28.24,28.1,28.77,0.789999,2.8779562,97,8200,0.20760374923706054,False,REGULAR,USD
78,SPY230120C00465000,2022-04-07 19:15:12,465.0,26.0,25.25,25.89,2.0,8.333334,39,8705,0.20224796783447263,False,REGULAR,USD
79,SPY230120C00470000,2022-04-07 18:59:16,470.0,22.93,22.52,23.1,2.2299995,10.772944,23,7523,0.1966633068847656,False,REGULAR,USD
80,SPY230120C00475000,2022-04-07 18:59:18,475.0,20.0,19.86,20.48,1.0,5.263158,69,8151,0.19132278411865233,False,REGULAR,USD
81,SPY230120C00480000,2022-04-07 19:19:53,480.0,17.75,17.44,18.06,0.95000076,5.6547666,45,14805,0.18637898590087892,False,REGULAR,USD
82,SPY230120C00485000,2022-04-07 15:46:26,485.0,13.86,15.22,15.77,-0.14000034,-1.0000025,41,5387,0.18132837722778317,False,REGULAR,USD
85,SPY230120C00500000,2022-04-07 19:16:58,500.0,10.1,9.6,10.17,1.0,10.989011,162,15515,0.16883155395507815,False,REGULAR,USD
90,SPY230120C00525000,2022-04-07 17:56:44,525.0,3.9,4.03,4.42,-0.099999905,-2.4999976,25,2378,0.15467153930664065,False,REGULAR,USD
94,SPY230120C00545000,2022-04-06 19:40:33,545.0,1.97,2.06,2.21,0.0,0.0,237,3621,0.14939205108642578,False,REGULAR,USD
95,SPY230120C00550000,2022-04-07 17:51:30,550.0,1.88,1.74,1.88,0.110000014,6.21469,26,4050,0.14902584381103517,False,REGULAR,USD
97,SPY230120C00560000,2022-04-07 17:30:57,560.0,1.24,1.27,1.38,-0.00999999,-0.79999924,128,2053,0.14902584381103517,False,REGULAR,USD
99,SPY230120C00570000,2022-04-06 18:22:39,570.0,0.92,0.92,1.03,0.0,0.0,22,2580,0.14972774108886722,False,REGULAR,USD
101,SPY230120C00580000,2022-04-06 13:57:50,580.0,0.76,0.68,0.78,0.0,0.0,13,798,0.15088739746093754,False,REGULAR,USD
111,SPY230120C00630000,2022-04-07 15:36:44,630.0,0.21,0.17,0.27,-0.08,-27.586206,20,725,0.1632163757324219,False,REGULAR,USD
125,SPY230120C00700000,2022-04-07 15:23:47,700.0,0.08,0.06,0.09,0.0,0.0,16,883,0.18238122314453126,False,REGULAR,USD
127,SPY230120C00710000,2022-04-07 15:10:11,710.0,0.06,0.05,0.08,-0.010000002,-14.285716,13,589,0.18555501953124998,False,REGULAR,USD
